datetime,theoretical_energy_mwh,actual_energy_mwh,total_loss_mwh
2024-10-06 11:00:00,10.265672433571737,9.044,1.2216724335717366
2024-10-06 11:15:00,7.740291736563858,7.304,0.43629173656385767
2024-10-06 11:30:00,9.596209260037073,9.044,0.5522092600370723
2024-10-06 11:45:00,9.464784744050768,9.044,0.42078474405076705
2024-10-06 12:00:00,9.749701073295192,9.044,0.7057010732951916
2024-10-06 12:15:00,9.260385033488273,9.044,0.21638503348827243
2024-10-06 12:30:00,9.196685752090143,8.26,0.9366857520901437
2024-10-06 12:45:00,9.3505656586753,9.044,0.30656565867530006
2024-10-06 13:00:00,9.182357230276432,9.044,0.13835723027643176
2024-10-06 13:15:00,9.111592098518654,9.044,0.067592098518654
2024-10-06 13:30:00,9.155664240376334,9.044,0.11166424037633327
2024-10-06 13:45:00,9.208517140355603,9.044,0.16451714035560272
2024-10-06 14:00:00,9.14223102422861,9.044,0.09823102422860863
2024-10-06 14:15:00,9.22445639542171,9.044,0.1804563954217091
2024-10-06 14:30:00,9.15649498027304,9.044,0.1124949802730395
2024-10-06 14:45:00,8.822813756842363,8.824,0.0
2024-10-06 15:00:00,8.929142119933148,8.744,0.18514211993314866
2024-10-06 15:15:00,9.050076749013817,8.964,0.08607674901381657
2024-10-06 15:30:00,9.602743960441426,9.044,0.5587439604414257
2024-10-06 15:45:00,9.655724835950275,9.044,0.6117248359502749
2024-10-06 16:00:00,9.994204160329458,9.044,0.9502041603294575
2024-10-06 16:15:00,9.124692824579052,8.6,0.5246928245790521
2024-10-06 16:30:00,5.528052591205983,4.944,0.5840525912059826
2024-10-06 16:45:00,1.754222033316629,1.672,0.08222203331662903
2024-10-06 17:00:00,5.297504667776176,4.172,1.125504667776176
2024-10-06 17:15:00,7.594128860009683,6.456,1.1381288600096822
2024-10-06 17:30:00,7.320802168412642,6.692,0.6288021684126415
2024-10-06 17:45:00,6.160165880240646,5.648,0.5121658802406461
2024-10-06 18:00:00,4.109044535519326,3.432,0.6770445355193258
2024-10-06 18:15:00,2.9536154124471876,2.28,0.6736154124471878
2024-10-06 18:30:00,2.1136710483036683,1.804,0.3096710483036682
2024-10-06 18:45:00,1.1997882649302483,1.048,0.15178826493024822
2024-10-07 08:30:00,0.923255249648027,0.924,0.0
2024-10-07 08:45:00,1.332192006395824,1.344,0.0
2024-10-07 09:00:00,1.6067600565798141,1.56,0.04676005657981408
2024-10-07 09:15:00,2.1381268675734355,2.096,0.04212686757343542
2024-10-07 09:30:00,3.791260156002673,3.74,0.05126015600267264
2024-10-07 09:45:00,6.261000238439089,6.048,0.213000238439089
2024-10-07 10:00:00,7.383429993753848,7.144,0.23942999375384755
2024-10-07 10:15:00,5.699790839226015,5.568,0.13179083922601542
2024-10-07 10:30:00,4.696719306580563,4.796,0.0
2024-10-07 10:45:00,7.69842608938826,7.424,0.2744260893882595
2024-10-07 11:00:00,4.192981126980904,3.84,0.3529811269809038
2024-10-07 11:15:00,3.0473986120784984,3.316,0.0
2024-10-07 11:30:00,5.174903593565288,5.26,0.0
2024-10-07 11:45:00,4.74417983967325,5.116,0.0
2024-10-07 12:00:00,3.7005521059036255,4.16,0.0
2024-10-07 12:15:00,5.376058218326975,5.82,0.0
2024-10-07 12:30:00,4.569531329954512,5.0,0.0
2024-10-07 12:45:00,8.754467705885569,9.008,0.0
2024-10-07 13:00:00,8.955783502679122,9.044,0.0
2024-10-07 13:15:00,8.556733291976306,8.936,0.0
2024-10-07 13:30:00,7.40786132713159,7.616,0.0
2024-10-07 13:45:00,6.86343875138656,7.316,0.0
2024-10-07 14:00:00,4.349854788222871,5.032,0.0
2024-10-07 14:15:00,3.9139177937840306,4.66,0.0
2024-10-07 14:30:00,3.1525527811669685,3.82,0.0
2024-10-07 14:45:00,2.618216994603475,3.22,0.0
2024-10-07 15:00:00,2.319488797869001,2.732,0.0
2024-10-07 15:15:00,3.506419891839499,4.02,0.0
2024-10-07 15:30:00,3.2004838240774056,3.528,0.0
2024-10-07 15:45:00,2.993428494781256,3.408,0.0
2024-10-07 16:00:00,2.8719792313045924,3.172,0.0
2024-10-07 16:15:00,5.524099629978801,5.72,0.0
2024-10-07 16:30:00,9.108956386876661,8.956,0.1529563868766619
2024-10-07 16:45:00,3.984380815602556,3.648,0.33638081560255584
2024-10-07 17:00:00,2.35815299987793,2.396,0.0
2024-10-07 17:15:00,2.495815114277165,2.596,0.0
2024-10-07 17:30:00,2.563242663619339,2.796,0.0
2024-10-07 17:45:00,1.506085858010409,1.656,0.0
2024-10-07 18:00:00,1.209989640020555,1.404,0.0
2024-10-07 18:15:00,0.8084224099698274,0.876,0.0
2024-10-08 08:45:00,0.7315450383692371,0.688,0.04354503836923718
2024-10-08 09:00:00,1.88990294061056,1.612,0.27790294061056
2024-10-08 09:15:00,2.307082203126723,2.004,0.30308220312672285
2024-10-08 09:30:00,3.796668533484141,3.504,0.2926685334841408
2024-10-08 09:45:00,6.193463592119114,5.996,0.19746359211911368
2024-10-08 10:00:00,4.498151744039435,4.468,0.030151744039435435
2024-10-08 10:15:00,6.612555439273517,6.276,0.33655543927351683
2024-10-08 10:30:00,7.772420398567034,7.344,0.4284203985670336
2024-10-08 10:45:00,8.118825076728738,7.844,0.2748250767287379
2024-10-08 11:00:00,8.477758677318842,8.592,0.0
2024-10-08 11:15:00,8.433800093671108,8.572,0.0
2024-10-08 11:30:00,8.549609853866253,8.632,0.0
2024-10-08 11:45:00,7.092692852020263,6.96,0.13269285202026282
2024-10-08 12:00:00,4.729932507315834,5.068,0.0
2024-10-08 12:15:00,6.67996621131897,6.444,0.23596621131896978
2024-10-08 12:30:00,10.0704727496131,9.044,1.0264727496130988
2024-10-08 12:45:00,9.589281927679004,9.044,0.5452819276790031
2024-10-08 13:00:00,9.95222150737589,9.044,0.9082215073758899
2024-10-08 13:15:00,9.12810468673706,9.044,0.08410468673706006
2024-10-08 13:30:00,8.28324100871881,8.944,0.0
2024-10-08 13:45:00,7.116571984392532,7.62,0.0
2024-10-08 14:00:00,6.699862495545419,7.436,0.0
2024-10-08 14:15:00,6.977159604430199,7.652,0.0
2024-10-08 14:30:00,7.42659808198611,8.052,0.0
2024-10-08 14:45:00,7.489082090633431,7.872,0.0
2024-10-08 15:00:00,8.673478499054909,9.04,0.0
2024-10-08 15:15:00,7.390104732128105,7.52,0.0
2024-10-08 15:30:00,7.257829033701043,7.472,0.0
2024-10-08 15:45:00,8.821347416663656,8.928,0.0
2024-10-08 16:00:00,9.56319785118103,9.044,0.5191978511810298
2024-10-08 16:15:00,8.598987289377162,8.256,0.3429872893771613
2024-10-08 16:30:00,3.613314530428718,3.26,0.3533145304287184
2024-10-08 16:45:00,3.7671239223886044,3.632,0.13512392238860427
2024-10-08 17:00:00,5.258975616065404,4.96,0.29897561606540446
2024-10-08 17:15:00,4.362098299829584,3.816,0.546098299829584
2024-10-08 17:30:00,5.161285046449642,4.544,0.6172850464496422
2024-10-08 17:45:00,3.3716999672828836,3.112,0.25969996728288347
2024-10-08 18:00:00,2.2839128435327765,2.092,0.19191284353277638
2024-10-08 18:15:00,1.1709403411762134,1.16,0.010940341176213453
2024-10-08 18:30:00,1.3048955555800552,1.18,0.12489555558005527
2024-10-08 18:45:00,0.982135258948625,0.756,0.22613525894862496
2024-10-08 19:00:00,0.5963327697778152,0.424,0.17233276977781525
2024-10-09 08:45:00,0.633949899673462,0.656,0.0
2024-10-09 09:00:00,0.7587478036681811,0.868,0.0
2024-10-09 09:15:00,1.0110534094274044,1.16,0.0
2024-10-09 09:30:00,1.7171749424660343,1.928,0.0
2024-10-09 09:45:00,3.135288169307093,3.224,0.0
2024-10-09 10:00:00,4.211619917551676,3.972,0.23961991755167622
2024-10-09 10:15:00,3.9773978741614373,3.88,0.09739787416143741
2024-10-09 10:30:00,3.29036365614997,3.908,0.0
2024-10-09 10:45:00,4.118053604916828,4.76,0.0
2024-10-09 11:00:00,2.9245154433780245,3.312,0.0
2024-10-09 11:15:00,4.02758784146653,4.26,0.0
2024-10-09 11:30:00,5.947787862463096,5.908,0.03978786246309607
2024-10-09 11:45:00,9.285088073123585,9.044,0.24108807312358493
2024-10-09 12:00:00,7.712116092142432,7.62,0.09211609214243222
2024-10-09 12:15:00,5.34080170110329,5.856,0.0
2024-10-09 12:30:00,5.3596029738162425,5.836,0.0
2024-10-09 12:45:00,4.304752164728502,4.896,0.0
2024-10-09 13:00:00,4.75838165179543,5.252,0.0
2024-10-09 13:15:00,5.578068331668251,6.476,0.0
2024-10-09 13:30:00,4.994625058225406,5.576,0.0
2024-10-09 13:45:00,5.347573234679851,5.932,0.0
2024-10-09 14:00:00,4.256813704967499,4.928,0.0
2024-10-09 14:15:00,3.977087045538014,4.592,0.0
2024-10-09 14:30:00,2.651765496642501,3.3,0.0
2024-10-09 14:45:00,2.56985207102192,3.112,0.0
2024-10-09 15:00:00,3.004963517189026,3.456,0.0
2024-10-09 15:15:00,3.2092065811157227,3.648,0.0
2024-10-09 15:30:00,2.7484382666074314,3.136,0.0
2024-10-09 15:45:00,2.7493003220625325,3.012,0.0
2024-10-09 16:00:00,2.767380570790854,2.868,0.0
2024-10-09 16:15:00,2.760756916814036,2.828,0.0
2024-10-09 16:30:00,2.2508541654657432,2.508,0.0
2024-10-09 16:45:00,2.2778992212336995,2.512,0.0
2024-10-09 17:00:00,2.635772754068244,2.912,0.0
2024-10-09 17:15:00,2.0433118509691814,2.292,0.0
2024-10-09 17:30:00,1.7850591606563992,2.012,0.0
2024-10-09 17:45:00,1.5649990246846126,1.844,0.0
2024-10-09 18:00:00,1.1690038132170837,1.236,0.0
2024-10-09 18:15:00,0.8817879838102004,1.0,0.0
2024-10-09 18:30:00,0.6647775509418585,0.712,0.0
2024-10-09 18:45:00,0.6431941853629219,0.488,0.15519418536292195
2024-10-10 08:30:00,0.7399643541258925,0.696,0.0439643541258925
2024-10-10 08:45:00,1.4457992519202985,1.388,0.057799251920298556
2024-10-10 09:00:00,1.7397384349613974,1.832,0.0
2024-10-10 09:15:00,1.984267094778636,2.148,0.0
2024-10-10 09:30:00,2.4874106827904194,2.68,0.0
2024-10-10 09:45:00,2.533329287090817,2.804,0.0
2024-10-10 10:00:00,2.50786212512425,2.78,0.0
2024-10-10 10:15:00,3.152029424178891,3.368,0.0
2024-10-10 10:30:00,3.463024249443641,3.6,0.0
2024-10-10 10:45:00,3.4816110757264225,1.092,2.3896110757264224
2024-10-10 11:00:00,3.428756005985221,3.46,0.0
2024-10-10 11:15:00,5.111392461147505,4.328,0.7833924611475043
2024-10-10 11:30:00,7.322749476278982,4.308,3.0147494762789826
2024-10-10 11:45:00,8.732651695762712,8.78,0.0
2024-10-10 12:00:00,8.67671269112891,8.748,0.0
2024-10-10 12:15:00,6.309031931559245,6.228,0.08103193155924515
2024-10-10 12:30:00,4.447363445724267,5.112,0.0
2024-10-10 12:45:00,3.792343999658312,4.552,0.0
2024-10-10 13:00:00,3.244629524566315,3.648,0.0
2024-10-10 13:15:00,7.971352309971065,7.168,0.8033523099710651
2024-10-10 13:30:00,7.610345565754434,7.02,0.5903455657544345
2024-10-10 13:45:00,9.777569489306714,9.044,0.7335694893067135
2024-10-10 14:00:00,10.170925329966717,9.044,1.126925329966717
2024-10-10 14:15:00,9.385789764170744,9.044,0.341789764170743
2024-10-10 14:30:00,8.966923728133693,9.044,0.0
2024-10-10 14:45:00,6.362810566070232,7.044,0.0
2024-10-10 15:00:00,4.290897147795733,4.912,0.0
2024-10-10 15:15:00,3.6429544523650526,4.32,0.0
2024-10-10 15:30:00,3.1340693418796244,3.616,0.0
2024-10-10 15:45:00,4.886839324301416,5.26,0.0
2024-10-10 16:00:00,3.9710364838441214,4.188,0.0
2024-10-10 16:15:00,5.16610429945745,5.988,0.0
2024-10-10 16:30:00,2.506490368218649,2.716,0.0
2024-10-10 16:45:00,2.293416500091553,2.544,0.0
2024-10-10 17:00:00,3.7189433363419546,0.232,3.4869433363419544
2024-10-10 17:15:00,4.283574241952798,0.004,4.2795742419527985
2024-10-10 17:30:00,5.803796203512895,0.0,5.803796203512895
2024-10-10 17:45:00,2.418255770490283,2.36,0.058255770490283076
2024-10-10 18:00:00,1.7329230948192318,0.112,1.6209230948192317
2024-10-10 18:15:00,2.55507523290227,0.004,2.55107523290227
2024-10-10 18:30:00,3.423617224150066,0.0,3.423617224150066
2024-10-10 18:45:00,1.9867409163051182,1.42,0.5667409163051182
2024-10-10 19:00:00,0.8683121536459242,0.58,0.2883121536459242
2024-10-11 08:30:00,0.996760697548206,0.812,0.1847606975482059
2024-10-11 08:45:00,1.762542017768411,1.504,0.258542017768411
2024-10-11 09:00:00,2.1493286855759157,1.888,0.2613286855759158
