datetime,cloud_loss,temperature_loss,soiling_loss,shading_loss,system_loss,spectral_loss,degradation_loss,reflection_loss,curtailment_loss,other_loss
2024-10-01 13:00:00,2.499947640899336e-06,0.3065445948407769,5.297172720020171e-06,0.25498202623149774,0.0,4.517783509072615e-06,7.583801198052242e-05,6.779777777410345e-06,0.0,0.0
2024-10-01 13:15:00,2.0429672520350125e-06,0.2285738522607017,4.3288708204629965e-06,0.1899622993972232,0.0,3.790684677007416e-06,6.197512795904389e-05,4.622153655659565e-06,0.0,0.04651345372249438
2024-10-01 13:30:00,2.499947640899336e-06,0.2187253706400588,5.297172720020171e-06,0.18252737793645835,0.0,0.0,7.26384823792614e-05,4.964347226632526e-06,0.0,0.0
2024-10-01 13:45:00,2.0298048774936244e-06,0.17040517740102173,4.300980887805749e-06,0.14197445027353156,0.0,0.0,5.897801354516307e-05,3.4776144477937126e-06,0.0,0.03471739260865231
2024-10-01 14:00:00,1.969114113748017e-06,0.1815011704552958,4.172382411257349e-06,0.15083698087856964,0.0,0.012487573701520205,6.377981719898483e-05,3.0889028053143616e-06,0.0,0.03832295687481502
2024-10-01 14:15:00,1.967339324931435e-06,0.17166456046792322,4.168621787334995e-06,0.1429399908411088,0.0,0.012292170613269936,6.394858104097185e-05,3.14632942695083e-06,0.0,0.03633086914622202
2024-10-01 14:30:00,1.9724859000844207e-06,0.18664105512424,4.179526934729252e-06,0.1551547782260002,0.0,0.012508942833101378,5.9837016933762765e-05,3.094192046908193e-06,0.0,0.03937574994600057
2024-10-01 14:45:00,1.9839626754864716e-06,0.27112470934566174,1.4441952494196627e-05,0.22595286947988208,0.0,0.013234384908379354,6.018517455762621e-05,1.0798180412389256e-05,0.0,0.05671192322455276
2024-10-01 15:00:00,1.9829504602535633e-06,0.3233118447777057,0.0006209274618150229,0.2702104958881246,0.0,0.02720325934928316,6.015446815813835e-05,5.383588312863859e-06,0.0,0.06904688671686954
2024-10-01 15:15:00,4.982771241850475e-06,0.5574033173825822,4.170167518049717e-06,0.46293128511511317,0.0,0.045739067302283144,7.029366443017033e-05,8.354819599984613e-06,0.0,0.11846326040699062
2024-10-01 15:30:00,1.1682838342322288e-06,0.015474236925490865,0.006716266868980449,0.013066991236668078,0.0,0.0012183722689317255,0.0005187328153969447,4.020953152276677e-05,0.0,0.004115787929937456
2024-10-01 15:45:00,1.949464077715731e-06,0.33057804493504367,4.130745685305683e-06,0.2759218918657567,0.0,0.027750675009229384,5.91386306107668e-05,5.472973154941645e-06,0.0,0.07048101129368756
2024-10-01 16:00:00,1.8988920572658824e-06,0.24894924282880113,4.0235879501833306e-06,0.20735482750875442,0.0,0.02007286185098011,8.911216872176881e-05,0.012077978601882436,0.0,0.054284171240717605
2024-10-01 16:15:00,1.9247462480755837e-06,0.40490499408027375,4.07837074323658e-06,0.3381255143419767,0.0,0.03386354899493005,5.8388794482315864e-05,0.020363487163412883,0.0,0.08859218173758998
2024-10-01 16:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-01 16:45:00,1.9020179209103086e-06,0.14869966754811545,4.030211384751664e-06,0.12369781596683911,0.0,0.012354673004980318,5.526503554425685e-05,0.007337214742583991,0.0,0.032462019639821815
2024-10-01 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-01 17:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-01 17:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-01 17:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-01 18:00:00,0.09425415437630501,0.07680346299007375,0.01493770288366244,0.06413792460115013,0.0,0.00617303161983949,2.7414276560294538e-05,0.0037816095616242276,0.0,0.028902186776567362
2024-10-01 18:15:00,0.0336556324076377,0.030406713679087143,0.0055945832344595535,0.025399546125162847,0.0,0.002555949090376104,2.0170542795929635e-05,0.0015351478792451504,0.0,0.011019112722037913
2024-10-01 18:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-01 18:45:00,0.05223036737079818,0.03923491035741624,2.2761195043697516e-06,0.032098590583513456,0.0,0.0033927300445376705,1.7326816465759472e-05,0.0019278578288236179,0.0,0.01432315066425735
2024-10-01 19:00:00,0.024650443455844002,0.016931103577088144,2.2573775147391736e-06,0.014043446805392254,0.0,0.0013903363387645486,1.0957972146135563e-05,0.0008158751703095739,0.0,0.006427631352577533
2024-10-01 19:15:00,0.04077251914637136,0.027933412854286604,2.2558802087624043e-06,0.023284241075889864,0.0,0.0023343091897685187,8.987170673048713e-06,0.0014043386318659062,0.0,0.010638258066509892
2024-10-02 08:30:00,0.09769574201013698,0.07414751583502063,2.3888439326895035e-06,0.061800120830669984,0.0,0.006144104913051397,3.489499703824721e-05,0.0036933019776702668,0.0,0.027058064340655164
2024-10-02 08:45:00,0.00010116114969398044,0.19678746848646927,4.023127185526015e-06,0.16398259076333765,0.0,0.016224050170365368,7.76386303515454e-05,0.009511678613799073,0.0,0.04296624508874247
2024-10-02 09:00:00,1.7830713096621218e-07,0.17182469137383852,0.001959911819329722,0.14302518177279544,0.0,0.0143867377011424,0.00010565172972736677,1.6072443636512784e-05,0.0,0.036814012601741775
2024-10-02 09:15:00,0.0,0.1396401918014386,4.142635490467684e-06,0.11656217544073258,0.0,0.011608475769847389,0.00011634231745247492,1.0940530890126997e-05,0.0,0.029772232106783203
2024-10-02 09:30:00,0.0,0.2255975668002577,0.0007687805652301775,0.1871563424119573,0.0,0.01872092361075779,0.00013418527026483264,6.008370986496e-06,0.0,0.04804352007303542
2024-10-02 09:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-02 10:00:00,1.9908514610543535e-06,0.3226668364346401,4.218441969174852e-06,0.26910000666497086,0.0,0.013593803753896782,0.00017189949639750789,1.0809092880819792e-06,0.0,0.0672830889028061
2024-10-02 10:15:00,1.981208531121715e-06,0.22679354199909987,4.1980094350911135e-06,0.18898963767080285,0.0,0.013297164163280173,0.0001631042714933886,5.372973958319658e-06,0.0,0.04769588058852264
2024-10-02 10:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-02 10:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-02 11:00:00,9.731352292874362e-06,0.9489809223632188,5.297172720020171e-06,0.7865984692014918,0.0,0.0010579816898714173,0.0002511696391735188,1.3152234781210287e-05,0.0,0.0
2024-10-02 11:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-02 11:30:00,7.143849281705133e-06,0.6944482832198652,0.02130939010828726,0.5786609744756326,0.0,0.00212915088907197,0.0001632461490066303,1.270384478420601e-05,0.0,0.14408209778574088
2024-10-02 11:45:00,9.731352292874362e-06,0.9717661893382394,0.00264587553339257,0.8086466330568772,0.0,0.002031628910738068,0.00026830497664865087,1.1555826925524021e-05,0.0,0.0
2024-10-02 12:00:00,5.174002046895327e-06,0.5722723806661646,4.330211889533322e-06,0.47647800434453685,0.0,7.500201828471894e-05,0.00018558579014740865,8.675464237388483e-06,0.0,0.1165597030076817
2024-10-02 12:15:00,6.329385996650672e-06,0.5700262858468025,5.297172720020171e-06,0.4754007874339686,0.0,0.00014890368038322777,0.00021167591563971014,8.144363164319657e-06,0.0,0.0
2024-10-02 12:30:00,2.0421086587441504e-06,0.3842972712730708,4.32705153557737e-06,0.31998666630242445,0.0,0.0,0.00017185597076598051,5.688006720808981e-06,0.0,0.07827511325765457
2024-10-02 12:45:00,2.042743749952366e-06,0.3004587436171392,4.32839723889045e-06,0.25024244301401666,0.0,0.00013248935391301298,0.0001705794991001057,6.23540738756876e-06,0.0,0.06122500368651995
2024-10-02 13:00:00,2.499947640899336e-06,0.18936383876509683,5.297172720020171e-06,0.15824169558589077,0.0,3.652768282336183e-05,0.00020250723014519326,1.4454915344686015e-06,0.0,0.0
2024-10-02 13:15:00,1.911009348987136e-06,0.11564578237322308,5.297172720020171e-06,0.09654621607989768,0.0,0.00011981853699685768,0.00020672102689268737,1.0694968295865692e-05,0.0,0.0
2024-10-02 13:30:00,2.0395642036004513e-06,0.19237900925598617,4.321660055310339e-06,0.16005179335516387,0.0,4.853564177457328e-05,0.00016794609674950894,3.1994161974334327e-06,0.0,0.03918500037975681
2024-10-02 13:45:00,2.499947640899336e-06,0.2188627939565172,5.297172720020171e-06,0.18261519537631027,0.0,0.0,0.00020280125661457078,4.964347226632526e-06,0.0,0.0
2024-10-02 14:00:00,1.4928271464097434e-06,0.11917849295777783,4.138003427277049e-06,0.0997552209909461,0.0,0.010066814006375387,0.00016394256386723669,8.993684327384151e-06,0.0,0.02546521186162884
2024-10-02 14:15:00,1.8414233424453939e-06,0.1388955213648649,4.167735396075836e-06,0.11553076739262332,0.0,0.011500801739659948,0.00016621081139660872,8.654869873811614e-06,0.0,0.02956842590954928
2024-10-02 14:30:00,1.465944356874606e-06,0.11514325683942775,4.063486377196132e-06,0.09620890085658032,0.0,0.009653873414202225,0.000153496221059294,8.831726311347261e-06,0.0,0.024575728837317373
2024-10-02 14:45:00,1.9625348572702768e-06,0.17007081873201066,4.158441536111915e-06,0.14184740418476482,0.0,0.013497740719759378,0.00015901791235315156,3.897163411132283e-06,0.0,0.036176983332503854
2024-10-02 15:00:00,1.9592155972709103e-06,0.19991265344912512,4.151408311402867e-06,0.1664592604493485,0.0,0.016346884371938444,0.0001613417011128257,3.119783556643797e-05,0.0,0.04254725393972503
2024-10-02 15:15:00,1.9617471062619125e-06,0.3692286772625653,4.156772359892618e-06,0.3077363772113496,0.0,0.03035729852002775,0.000164774534487005,5.464170908421448e-06,0.0,0.07861183970795305
2024-10-02 15:30:00,4.491417732632488e-06,0.6184067496238641,0.0018788213853291472,0.5156555473496653,0.0,0.048878189600979095,0.00017880254039669724,1.791417607561816e-05,0.0,0.13166982163917607
2024-10-02 15:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-02 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-02 16:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-02 16:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-02 16:45:00,1.1806958805003045e-06,0.030705953349108528,0.01395659302932798,0.024948829623782587,0.0,0.0024865248489491345,0.00011142659548695109,0.0015582890207026321,0.0,0.008197219505784711
2024-10-02 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-02 17:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-02 17:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-02 17:45:00,1.090568500481187e-06,0.009574533310377007,0.004560670917031402,0.007721386106324989,0.0,0.0007959157653580505,0.00019295567097857096,0.0004764478353552236,0.0,0.002592078548986819
2024-10-02 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-02 18:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-02 18:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-02 18:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-02 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-03 08:30:00,0.1329191055504262,0.10193951988772657,0.0022987192506813588,0.0840059135269078,0.0,0.008335363760017197,4.171735065510777e-05,0.00497723575322214,0.0,0.03716910830650816
2024-10-03 08:45:00,9.806077067509016e-05,0.21908698979223928,4.0251405769473585e-06,0.1823313424430442,0.0,0.018291174844251204,0.00010902605944170477,0.010980857365677379,0.0,0.04787878611936286
2024-10-03 09:00:00,0.13313538486164128,0.15086459370746413,2.7912912080202828e-06,0.12587142916286384,0.0,0.012432946416720788,8.36476347048843e-05,0.00047502047151768437,0.0,0.04698567588269581
2024-10-03 09:15:00,0.12003929718143377,0.1657546553452704,0.0118660609576564,0.13755992898459057,0.0,0.013792690683875723,9.108235578535646e-05,0.0004942892538385199,0.0,0.049955932114698565
2024-10-03 09:30:00,0.0,0.19875026306530863,0.004982827874203143,0.16477715622915282,0.0,0.016416681767825465,0.00016321485347306968,0.0007941681381032405,0.0,0.04287688149796498
2024-10-03 09:45:00,0.0,0.14094714578837145,0.014621942688016904,0.11792811888048406,0.0,0.0118019747703776,0.00017184738607576729,0.000998591056791863,0.0,0.03183077049377725
2024-10-03 10:00:00,1.9842481920652888e-06,0.22797449809128745,4.204450213595826e-06,0.18985045284482258,0.0,0.015669927169603134,0.0002977990091612758,4.6143071984782755e-06,0.0,0.048201268586608725
2024-10-03 10:15:00,1.9975444726511395e-06,0.44551243730202256,0.004464397736644989,0.37191924829800505,0.0,0.017600888710472124,0.00031977935950546827,2.8632517974822876e-06,0.0,0.09331440028312854
2024-10-03 10:30:00,4.661146699426503e-06,0.7063235799544249,4.331175032041154e-06,0.5891963511320857,0.0,0.019675710928589715,0.00034872854904771503,1.0753780159863153e-05,0.0,0.1461746992284545
2024-10-03 10:45:00,4.585080837313269e-06,0.6286937691734328,4.2604940206891486e-06,0.5255272723249987,0.0,0.019084276073732545,0.00033858562285203413,9.529438549089878e-06,0.0,0.13040781346298802
2024-10-03 11:00:00,9.731352292874362e-06,0.7778417318521128,0.005030988949093486,0.6496931219825745,0.0,8.735495066503063e-05,0.0004032072482600452,1.1848175745399203e-05,0.0,0.0
2024-10-03 11:15:00,9.731352292874362e-06,0.8038142400357965,5.297172720020171e-06,0.6700034074107984,0.0,8.37400511954911e-05,0.0004058941150351593,1.1934976100747008e-05,0.0,0.0
2024-10-03 11:30:00,2.0315810746174255e-06,0.35341370392634175,0.0071915368910091685,0.2955726155064113,0.0,6.937692268778643e-05,0.00029466281555436455,7.89282838767649e-06,0.0,0.07295110521844039
2024-10-03 11:45:00,5.169849385824796e-06,0.5100682108460584,0.004617983337173375,0.42591497191878963,0.0,8.019415242009645e-05,0.00034380608005538934,8.350543570942516e-06,0.0,0.10456076163759565
2024-10-03 12:00:00,2.499947640899336e-06,0.5026469132708044,5.297172720020171e-06,0.4195024173576291,0.0,0.00012226210674270988,0.0003827125607974482,7.820453902240843e-06,0.0,0.0
2024-10-03 12:15:00,2.035969301912628e-06,0.38092772018327564,4.314042769715893e-06,0.3168580357456887,0.0,0.0,0.00031029240371709826,4.884005647351881e-06,0.0,0.07756838071090821
2024-10-03 12:30:00,2.040362366507826e-06,0.35259414820305685,4.323351293442654e-06,0.29370302525735825,0.0,0.0,0.0003105273463172054,4.750859426528139e-06,0.0,0.07184744188891312
2024-10-03 12:45:00,2.499947640899336e-06,0.37273941063782223,0.0012349769813824775,0.3099356587234896,0.0,6.925214165676152e-06,0.0003785533044073075,6.664784905296983e-06,0.0,0.0
2024-10-03 13:00:00,2.499947640899336e-06,0.2877235824017629,5.297172720020171e-06,0.24071602777994106,0.0,4.065897428517928e-06,0.00039930147004298117,5.813550160382874e-06,0.0,0.0
2024-10-03 13:15:00,2.499947640899336e-06,0.26700310592797727,5.297172720020171e-06,0.22205996901272101,0.0,4.753435405291384e-06,0.00039890360700325217,4.651683411793783e-06,0.0,0.0
2024-10-03 13:30:00,2.499947640899336e-06,0.24406722715709078,5.297172720020171e-06,0.2040535943736721,0.0,0.0,0.00039815300507087503,2.9553805234172614e-06,0.0,0.0
2024-10-03 13:45:00,2.499947640899336e-06,0.21442832465413963,5.297172720020171e-06,0.1787051987084374,0.0,0.0,0.00039437905578169994,3.3168707886943594e-06,0.0,0.0
2024-10-03 14:00:00,1.9580909150712076e-06,0.14544621386345558,4.149025207145205e-06,0.12145538834501914,0.0,0.012186372242956208,0.00030866915903135934,1.8309777078041441e-06,0.0,0.03104582380355486
2024-10-03 14:15:00,1.935870578115945e-06,0.17702325921431655,0.0037977656077496534,0.147575829292352,0.0,0.014397651077622706,0.000304798636482063,2.2885416113603922e-06,0.0,0.03812347465391158
2024-10-03 14:30:00,1.9757222433099995e-06,0.2269867444882831,4.186384465969783e-06,0.18988405752160642,0.0,0.015955754964697134,0.00030590752528286073,4.5944803709308405e-06,0.0,0.04812790268238237
2024-10-03 14:45:00,1.9951795408894946e-06,0.24377312251681635,4.227612795818458e-06,0.20261003487000434,0.0,0.016474165797638406,0.00029972348235598084,4.639727708760364e-06,0.0,0.05146398778579703
2024-10-03 15:00:00,1.964320232474081e-06,0.3610971871764467,4.162224591672706e-06,0.30176004832880265,0.0,0.03021778166938365,0.0002977962310505098,0.0017448674674788865,0.0,0.07723685165149774
2024-10-03 15:15:00,1.7896380980423132e-06,0.3179461663105679,0.05377971798801693,0.2640665723226236,0.0,0.0265474689924271,0.0002706177435625188,0.0015945656653076625,0.0,0.07380156192921383
2024-10-03 15:30:00,1.9599582015009524e-06,0.39382854640946907,4.15298182550564e-06,0.3285416940095049,0.0,0.033177140767282245,0.0002991947338294964,0.0016072484013478323,0.0,0.08416308636205172
2024-10-03 15:45:00,4.937532042308033e-06,0.4636314455878215,4.132306048735225e-06,0.38556416353289913,0.0,0.037780928431087504,0.0003083443195547368,0.0015083238618949061,0.0,0.09875667517073705
2024-10-03 16:00:00,4.8042157034759855e-06,0.48708076770328196,0.0001935296136778987,0.40519153875761926,0.0,0.04069482036937685,0.00030316771156481235,0.024028312054106386,0.0,0.10638939230665001
2024-10-03 16:15:00,4.830531635223655e-06,0.5153057171508487,0.00219332706486656,0.4288738109713096,0.0,0.04218712572730411,0.000299548442101464,0.024687288022038022,0.0,0.11261769775800112
2024-10-03 16:30:00,4.859473658109237e-06,0.4597600511774104,4.0669776355896955e-06,0.3838731484889942,0.0,0.03826219336066686,0.00030339661368007143,0.022875420791948185,0.0,0.10056564605803686
2024-10-03 16:45:00,1.909611929499015e-06,0.15323802975411074,4.046302431809443e-06,0.1276152270767866,0.0,0.012710415002688569,0.0002818647565888756,0.0077157087773176035,0.0,0.033508315543283484
2024-10-03 17:00:00,1.7398369654370472e-06,0.23716154528926586,0.04741856503884882,0.1981376905759186,0.0,0.01935166671522174,0.0002558630143377364,0.011682821469651754,0.0,0.057112983492647706
2024-10-03 17:15:00,4.325225408044203e-06,0.4390289528143616,4.0190342641599255e-06,0.3650095515740273,0.0,0.0363843986339777,0.00023711954150295667,0.021894426873458845,0.0,0.09584115342531818
2024-10-03 17:30:00,3.6782629595541586e-06,0.22950566012188162,0.09399570870494696,0.19152594044709112,0.0,0.019424446985953255,0.0001576999028555714,0.011562254479625923,0.0,0.06068684142539216
2024-10-03 17:45:00,3.7634424328572295e-06,0.19447171974202984,4.036635084579589e-06,0.16139935821524992,0.0,0.01627652277265464,0.00013467972883684227,0.009516349705850495,0.0,0.042423783399980486
2024-10-03 18:00:00,0.08677291061437872,0.06550819495556037,2.321671603180003e-06,0.0551689834138405,0.0,0.005211941379439538,5.9412885894059194e-05,0.003345388168468047,0.0,0.024008170659963385
2024-10-03 18:15:00,0.10336229478259881,0.07247493642886041,0.010246127996154862,0.05979711013065292,0.0,0.006019073684726873,5.524363582657581e-05,0.003602279633172657,0.0,0.02839569676831266
2024-10-03 18:30:00,0.16449401150699494,0.12214642562935067,0.0015450774876743262,0.10157272554487945,0.0,0.009937911254778478,5.8046825369426715e-05,0.005886883102364657,0.0,0.04507172959563727
2024-10-03 18:45:00,0.13905263408670057,0.09841374668929141,2.371286750260823e-06,0.08181662387728492,0.0,0.007881415301665182,5.008198311374748e-05,0.00484679796587503,0.0,0.036896460856068625
2024-10-03 19:00:00,0.03637655771483009,0.025777310007122446,2.2177193123088724e-06,0.021231421099457318,0.0,0.002156428645877501,2.7021894458630438e-05,0.0013164951015952424,0.0,0.009654626532450791
2024-10-04 08:30:00,0.11287273250448353,0.08660370127980772,2.3987251268101767e-06,0.07238080557732544,0.0,0.007251196075441717,5.740964102198863e-05,0.004325644018556287,0.0,0.03149982401487256
2024-10-04 08:45:00,0.002586340038355783,0.1812261636776688,0.0007549429377531146,0.15089140216483826,0.0,0.01523234047057545,0.0001338116490067041,0.009080757366994386,0.0,0.039990368527342446
2024-10-04 09:00:00,0.09559969723211255,0.13805497603071804,0.004966311304217916,0.1150645833294128,0.0,0.011469014493430487,0.00012360874489182933,0.0013158426775330258,0.0,0.04073329473338999
2024-10-04 09:15:00,0.0,0.18506594692564649,4.084593692586576e-06,0.1541804556000747,0.0,0.015526551605079538,0.00024009347449034337,0.0019666985430606765,0.0,0.03966572684844061
2024-10-04 09:30:00,0.0,0.20149824475076733,0.00418557222607496,0.16735843513199997,0.0,0.01665829427469605,0.0002905897195498578,0.002421216981139579,0.0,0.04360222595512575
2024-10-04 09:45:00,0.0,0.17580086242941148,0.0011472776641159497,0.1467813779017488,0.0,0.014567245795389611,0.0003503234135747198,0.003234752531175335,0.0,0.03798772021284541
2024-10-04 10:00:00,1.8105312957170149e-06,0.1149763070467928,4.097816723036688e-06,0.0967881630324962,0.0,0.009665741726888244,0.0003999263474508173,9.541873457893518e-06,0.0,0.02465036935905074
2024-10-04 10:15:00,1.980434145475973e-06,0.19009549874242743,4.1963685789186525e-06,0.15879388728863655,0.0,0.015507242217422966,0.0004377250235388257,2.3110052642201583e-06,0.0,0.040538973664723255
2024-10-04 10:30:00,5.094670157382724e-06,0.47221558379778455,4.26381765774272e-06,0.393481468039038,0.0,0.01916126356173535,0.000460609066076135,7.06251985939625e-06,0.0,0.0983714883005713
2024-10-04 10:45:00,5.0831715627253514e-06,0.4933302501213761,4.254194284801042e-06,0.41143201206909735,0.0,0.019887219442155345,0.00046781748626078683,7.046579857273609e-06,0.0,0.10279352379226969
2024-10-04 11:00:00,5.171533149394938e-06,0.4982425257718513,4.328145626471706e-06,0.41635745747966574,0.0,9.49986864256959e-05,0.0004727676291587915,7.1690716852788816e-06,0.0,0.10168806544318898
2024-10-04 11:15:00,5.169900742247905e-06,0.49791804619500524,0.0038792227464396235,0.4154231823389191,0.0,6.392060895147541e-05,0.00047127761627907495,7.166808750184284e-06,0.0,0.10197512825634802
2024-10-04 11:30:00,5.026375798984994e-06,0.47539522923730804,0.0243914564422396,0.3953507008191854,0.0,9.419914487879082e-05,0.0004597232632876059,6.967846357958724e-06,0.0,0.09952347160682684
2024-10-04 11:45:00,2.0288169291659976e-06,0.4413219342373367,4.298887510790856e-06,0.36834040952943425,0.0,0.00015951224434217274,0.0004559011773861686,5.8253741241351135e-06,0.0,0.09003311396719416
2024-10-04 12:00:00,2.499947640899336e-06,0.48333664876287674,5.297172720020171e-06,0.40229595064942014,0.0,0.0,0.0005492820836739657,5.918293936701957e-06,0.0,0.0
2024-10-04 12:15:00,2.0434409782149244e-06,0.3470332437798369,4.3298746052447e-06,0.28918871839924354,0.0,0.0,0.0004457930317501072,5.547816341785077e-06,0.0,0.0707430944753179
2024-10-04 12:30:00,2.499947640899336e-06,0.3621209361416037,5.297172720020171e-06,0.30147011492362363,0.0,4.517783509072615e-06,0.0005521244992145811,7.870649824326392e-06,0.0,0.0
2024-10-04 12:45:00,2.499947640899336e-06,0.3076452273276935,0.0003008068948741671,0.25732519266562415,0.0,4.517783509072615e-06,0.0005514229834554736,5.813550160382874e-06,0.0,0.0
2024-10-04 13:00:00,2.042926560237575e-06,0.21205425276662482,4.328784598065461e-06,0.1764063778840599,0.0,0.0,0.0004477615603333594,3.2490650697820403e-06,0.0,0.043214020540514986
2024-10-04 13:15:00,2.499947640899336e-06,0.24331782657956996,0.0007149986534267503,0.2033645385568204,0.0,0.0,0.0005520723293430118,2.9553805234172614e-06,0.0,0.0
2024-10-04 13:30:00,2.499947640899336e-06,0.21425320557518393,5.297172720020171e-06,0.17859662703929735,0.0,0.0,0.0005479090515400384,3.3168707886943594e-06,0.0,0.0
